Sale ID,Date,Product ID,Product Name,Unit Price
613,2024-10-24,P003,Bluetooth Speaker,50
614,2024-10-24,P001,Wireless Headphones,100
615,2024-10-24,P010,External Hard Drive,100
616,2024-10-24,P010,External Hard Drive,100
617,2024-10-24,P001,Wireless Headphones,100
618,2024-10-24,P004,USB Flash Drive,20
619,2024-10-24,P006,Wireless Mouse,30
620,2024-10-24,P008,HDMI cable,15
621,2024-10-24,P001,Wireless Headphones,100
622,2024-10-24,P010,External Hard Drive,100
623,2024-10-24,P009,Smartphone,600
624,2024-10-24,P004,USB Flash Drive,20
625,2024-10-24,P003,Bluetooth Speaker,50
626,2024-10-24,P002,Laptop Backpack,60
627,2024-10-24,P003,Bluetooth Speaker,50
628,2024-10-24,P010,External Hard Drive,100
629,2024-10-24,P004,USB Flash Drive,20
630,2024-10-24,P002,Laptop Backpack,60
631,2024-10-24,P003,Bluetooth Speaker,50
632,2024-10-24,P009,Smartphone,600
633,2024-10-24,P010,External Hard Drive,100
634,2024-10-24,P006,Wireless Mouse,30
635,2024-10-24,P008,HDMI cable,15
636,2024-10-24,P003,Bluetooth Speaker,50
637,2024-10-24,P002,Laptop Backpack,60
638,2024-10-24,P004,USB Flash Drive,20
639,2024-10-24,P002,Laptop Backpack,60
640,2024-10-24,P001,Wireless Headphones,100
641,2024-10-24,P007,Laptop Stand,40
642,2024-10-24,P006,Wireless Mouse,30
643,2024-10-24,P002,Laptop Backpack,60
644,2024-10-24,P008,HDMI cable,15
645,2024-10-24,P008,HDMI cable,15
646,2024-10-24,P008,HDMI cable,15
647,2024-10-24,P008,HDMI cable,15
648,2024-10-24,P008,HDMI cable,15
649,2024-10-24,P002,Laptop Backpack,60
650,2024-10-24,P010,External Hard Drive,100
651,2024-10-24,P004,USB Flash Drive,20
652,2024-10-24,P002,Laptop Backpack,60
653,2024-10-24,P010,External Hard Drive,100
654,2024-10-24,P006,Wireless Mouse,30
655,2024-10-24,P001,Wireless Headphones,100
656,2024-10-24,P010,External Hard Drive,100
657,2024-10-24,P009,Smartphone,600
658,2024-10-24,P001,Wireless Headphones,100
659,2024-10-24,P010,External Hard Drive,100
660,2024-10-24,P004,USB Flash Drive,20
661,2024-10-24,P006,Wireless Mouse,30
662,2024-10-24,P004,USB Flash Drive,20
663,2024-10-24,P004,USB Flash Drive,20
664,2024-10-24,P001,Wireless Headphones,100
665,2024-10-24,P004,USB Flash Drive,20
666,2024-10-24,P004,USB Flash Drive,20
667,2024-10-24,P004,USB Flash Drive,20
668,2024-10-24,P004,USB Flash Drive,20
669,2024-10-24,P005,Mobile Phone Case,15
670,2024-10-24,P003,Bluetooth Speaker,50
671,2024-10-24,P007,Laptop Stand,40
672,2024-10-24,P001,Wireless Headphones,100
673,2024-10-24,P004,USB Flash Drive,20
674,2024-10-24,P006,Wireless Mouse,30
675,2024-10-24,P010,External Hard Drive,100
676,2024-10-24,P003,Bluetooth Speaker,50
677,2024-10-24,P001,Wireless Headphones,100
678,2024-10-24,P008,HDMI cable,15
679,2024-10-24,P008,HDMI cable,15
680,2024-10-24,P001,Wireless Headphones,100
681,2024-10-24,P008,HDMI cable,15
682,2024-10-24,P007,Laptop Stand,40
683,2024-10-24,P002,Laptop Backpack,60
684,2024-10-24,P010,External Hard Drive,100
685,2024-10-24,P001,Wireless Headphones,100
686,2024-10-24,P006,Wireless Mouse,30
687,2024-10-24,P010,External Hard Drive,100
688,2024-10-24,P005,Mobile Phone Case,15
689,2024-10-24,P004,USB Flash Drive,20
690,2024-10-24,P002,Laptop Backpack,60
691,2024-10-24,P004,USB Flash Drive,20
692,2024-10-24,P002,Laptop Backpack,60
693,2024-10-24,P002,Laptop Backpack,60
694,2024-10-24,P010,External Hard Drive,100
695,2024-10-24,P007,Laptop Stand,40
696,2024-10-24,P008,HDMI cable,15
697,2024-10-24,P001,Wireless Headphones,100
698,2024-10-24,P009,Smartphone,600
699,2024-10-24,P001,Wireless Headphones,100
700,2024-10-24,P008,HDMI cable,15
701,2024-10-24,P006,Wireless Mouse,30
702,2024-10-24,P004,USB Flash Drive,20
703,2024-10-24,P001,Wireless Headphones,100
704,2024-10-24,P001,Wireless Headphones,100
705,2024-10-24,P006,Wireless Mouse,30
706,2024-10-24,P001,Wireless Headphones,100
707,2024-10-24,P006,Wireless Mouse,30
708,2024-10-24,P004,USB Flash Drive,20
709,2024-10-24,P009,Smartphone,600
710,2024-10-24,P004,USB Flash Drive,20
711,2024-10-24,P001,Wireless Headphones,100
712,2024-10-24,P010,External Hard Drive,100
713,2024-10-24,P006,Wireless Mouse,30
714,2024-10-24,P010,External Hard Drive,100
715,2024-10-24,P008,HDMI cable,15
716,2024-10-24,P004,USB Flash Drive,20
717,2024-10-24,P001,Wireless Headphones,100
718,2024-10-24,P007,Laptop Stand,40
719,2024-10-24,P001,Wireless Headphones,100
720,2024-10-24,P004,USB Flash Drive,20
721,2024-10-24,P009,Smartphone,600
722,2024-10-24,P004,USB Flash Drive,20
723,2024-10-24,P001,Wireless Headphones,100
724,2024-10-24,P008,HDMI cable,15
725,2024-10-24,P001,Wireless Headphones,100
726,2024-10-24,P008,HDMI cable,15
727,2024-10-24,P004,USB Flash Drive,20
728,2024-10-24,P010,External Hard Drive,100
729,2024-10-24,P007,Laptop Stand,40
730,2024-10-24,P005,Mobile Phone Case,15
731,2024-10-24,P010,External Hard Drive,100
732,2024-10-24,P006,Wireless Mouse,30
733,2024-10-24,P002,Laptop Backpack,60
734,2024-10-24,P001,Wireless Headphones,100
735,2024-10-24,P004,USB Flash Drive,20
736,2024-10-24,P006,Wireless Mouse,30
737,2024-10-24,P002,Laptop Backpack,60
738,2024-10-24,P010,External Hard Drive,100
739,2024-10-24,P008,HDMI cable,15
740,2024-10-24,P006,Wireless Mouse,30
741,2024-10-24,P010,External Hard Drive,100
742,2024-10-24,P008,HDMI cable,15
743,2024-10-24,P006,Wireless Mouse,30
744,2024-10-24,P004,USB Flash Drive,20
745,2024-10-24,P004,USB Flash Drive,20
746,2024-10-24,P006,Wireless Mouse,30
747,2024-10-24,P001,Wireless Headphones,100
748,2024-10-24,P010,External Hard Drive,100
749,2024-10-24,P005,Mobile Phone Case,15
750,2024-10-24,P002,Laptop Backpack,60
751,2024-10-24,P004,USB Flash Drive,20
752,2024-10-24,P004,USB Flash Drive,20
753,2024-10-24,P001,Wireless Headphones,100
754,2024-10-24,P001,Wireless Headphones,100
755,2024-10-24,P003,Bluetooth Speaker,50
756,2024-10-24,P010,External Hard Drive,100
757,2024-10-24,P001,Wireless Headphones,100
758,2024-10-24,P003,Bluetooth Speaker,50
759,2024-10-24,P005,Mobile Phone Case,15
760,2024-10-24,P006,Wireless Mouse,30
761,2024-10-24,P008,HDMI cable,15
762,2024-10-24,P008,HDMI cable,15
763,2024-10-24,P002,Laptop Backpack,60
764,2024-10-24,P002,Laptop Backpack,60
765,2024-10-24,P004,USB Flash Drive,20
766,2024-10-24,P008,HDMI cable,15
767,2024-10-24,P004,USB Flash Drive,20
768,2024-10-24,P003,Bluetooth Speaker,50
769,2024-10-24,P002,Laptop Backpack,60
770,2024-10-24,P005,Mobile Phone Case,15
771,2024-10-24,P001,Wireless Headphones,100
772,2024-10-24,P001,Wireless Headphones,100
773,2024-10-24,P008,HDMI cable,15
774,2024-10-24,P006,Wireless Mouse,30
775,2024-10-24,P008,HDMI cable,15
776,2024-10-24,P002,Laptop Backpack,60
777,2024-10-24,P005,Mobile Phone Case,15
778,2024-10-24,P008,HDMI cable,15
779,2024-10-24,P002,Laptop Backpack,60
780,2024-10-24,P005,Mobile Phone Case,15
781,2024-10-24,P007,Laptop Stand,40
782,2024-10-24,P002,Laptop Backpack,60
783,2024-10-24,P010,External Hard Drive,100
784,2024-10-24,P008,HDMI cable,15
785,2024-10-24,P008,HDMI cable,15
786,2024-10-24,P001,Wireless Headphones,100
787,2024-10-24,P006,Wireless Mouse,30
788,2024-10-24,P006,Wireless Mouse,30
789,2024-10-24,P010,External Hard Drive,100
790,2024-10-24,P001,Wireless Headphones,100
791,2024-10-24,P003,Bluetooth Speaker,50
792,2024-10-24,P009,Smartphone,600
793,2024-10-24,P009,Smartphone,600
794,2024-10-24,P009,Smartphone,600
795,2024-10-24,P001,Wireless Headphones,100
796,2024-10-24,P004,USB Flash Drive,20
797,2024-10-24,P008,HDMI cable,15
798,2024-10-24,P010,External Hard Drive,100
799,2024-10-24,P009,Smartphone,600
800,2024-10-24,P008,HDMI cable,15
801,2024-10-24,P010,External Hard Drive,100
802,2024-10-24,P004,USB Flash Drive,20
803,2024-10-24,P010,External Hard Drive,100
804,2024-10-24,P002,Laptop Backpack,60
805,2024-10-24,P005,Mobile Phone Case,15
806,2024-10-24,P008,HDMI cable,15
807,2024-10-24,P009,Smartphone,600
808,2024-10-24,P004,USB Flash Drive,20
809,2024-10-24,P008,HDMI cable,15
810,2024-10-24,P004,USB Flash Drive,20
811,2024-10-24,P006,Wireless Mouse,30
812,2024-10-24,P002,Laptop Backpack,60
813,2024-10-24,P008,HDMI cable,15
814,2024-10-24,P001,Wireless Headphones,100
815,2024-10-24,P008,HDMI cable,15
816,2024-10-24,P007,Laptop Stand,40
817,2024-10-24,P004,USB Flash Drive,20
818,2024-10-24,P008,HDMI cable,15
819,2024-10-24,P001,Wireless Headphones,100
820,2024-10-24,P006,Wireless Mouse,30
821,2024-10-24,P003,Bluetooth Speaker,50
822,2024-10-24,P004,USB Flash Drive,20
823,2024-10-24,P006,Wireless Mouse,30
824,2024-10-24,P004,USB Flash Drive,20
825,2024-10-24,P008,HDMI cable,15
826,2024-10-24,P006,Wireless Mouse,30
827,2024-10-24,P006,Wireless Mouse,30
828,2024-10-24,P010,External Hard Drive,100
829,2024-10-24,P004,USB Flash Drive,20
830,2024-10-24,P006,Wireless Mouse,30
831,2024-10-24,P006,Wireless Mouse,30
832,2024-10-24,P006,Wireless Mouse,30
833,2024-10-24,P002,Laptop Backpack,60
834,2024-10-24,P009,Smartphone,600
835,2024-10-24,P001,Wireless Headphones,100
836,2024-10-24,P010,External Hard Drive,100
837,2024-10-24,P005,Mobile Phone Case,15
838,2024-10-24,P010,External Hard Drive,100
839,2024-10-24,P001,Wireless Headphones,100
840,2024-10-24,P001,Wireless Headphones,100
841,2024-10-24,P007,Laptop Stand,40
842,2024-10-24,P001,Wireless Headphones,100
843,2024-10-24,P001,Wireless Headphones,100
844,2024-10-24,P006,Wireless Mouse,30
845,2024-10-24,P010,External Hard Drive,100
846,2024-10-24,P006,Wireless Mouse,30
847,2024-10-24,P006,Wireless Mouse,30
848,2024-10-24,P001,Wireless Headphones,100
849,2024-10-24,P002,Laptop Backpack,60
850,2024-10-24,P006,Wireless Mouse,30
851,2024-10-24,P006,Wireless Mouse,30
852,2024-10-24,P002,Laptop Backpack,60
853,2024-10-24,P010,External Hard Drive,100
854,2024-10-24,P008,HDMI cable,15
855,2024-10-24,P001,Wireless Headphones,100
856,2024-10-24,P002,Laptop Backpack,60
857,2024-10-24,P010,External Hard Drive,100
858,2024-10-24,P004,USB Flash Drive,20
859,2024-10-24,P005,Mobile Phone Case,15
860,2024-10-24,P001,Wireless Headphones,100
861,2024-10-24,P004,USB Flash Drive,20
862,2024-10-24,P008,HDMI cable,15
863,2024-10-24,P009,Smartphone,600
864,2024-10-24,P009,Smartphone,600
865,2024-10-24,P004,USB Flash Drive,20
866,2024-10-24,P002,Laptop Backpack,60
867,2024-10-24,P007,Laptop Stand,40
868,2024-10-24,P008,HDMI cable,15
869,2024-10-24,P010,External Hard Drive,100
870,2024-10-24,P006,Wireless Mouse,30
871,2024-10-24,P010,External Hard Drive,100
872,2024-10-24,P001,Wireless Headphones,100
873,2024-10-24,P001,Wireless Headphones,100
874,2024-10-24,P002,Laptop Backpack,60
875,2024-10-24,P007,Laptop Stand,40
876,2024-10-24,P002,Laptop Backpack,60
877,2024-10-24,P006,Wireless Mouse,30
878,2024-10-24,P006,Wireless Mouse,30
879,2024-10-24,P005,Mobile Phone Case,15
880,2024-10-24,P004,USB Flash Drive,20
881,2024-10-24,P010,External Hard Drive,100
882,2024-10-24,P007,Laptop Stand,40
883,2024-10-24,P005,Mobile Phone Case,15
884,2024-10-24,P002,Laptop Backpack,60
885,2024-10-24,P010,External Hard Drive,100
886,2024-10-24,P004,USB Flash Drive,20
887,2024-10-24,P004,USB Flash Drive,20
888,2024-10-24,P001,Wireless Headphones,100
889,2024-10-24,P005,Mobile Phone Case,15
890,2024-10-24,P004,USB Flash Drive,20
891,2024-10-24,P004,USB Flash Drive,20
892,2024-10-24,P010,External Hard Drive,100
893,2024-10-24,P004,USB Flash Drive,20
894,2024-10-24,P009,Smartphone,600
895,2024-10-24,P005,Mobile Phone Case,15
896,2024-10-24,P009,Smartphone,600
897,2024-10-24,P007,Laptop Stand,40
898,2024-10-24,P005,Mobile Phone Case,15
899,2024-10-24,P004,USB Flash Drive,20
900,2024-10-24,P003,Bluetooth Speaker,50
901,2024-10-24,P001,Wireless Headphones,100
902,2024-10-24,P003,Bluetooth Speaker,50
903,2024-10-24,P001,Wireless Headphones,100
904,2024-10-24,P001,Wireless Headphones,100
905,2024-10-24,P004,USB Flash Drive,20
906,2024-10-24,P006,Wireless Mouse,30
907,2024-10-24,P003,Bluetooth Speaker,50
908,2024-10-24,P002,Laptop Backpack,60
909,2024-10-24,P001,Wireless Headphones,100
910,2024-10-24,P003,Bluetooth Speaker,50
911,2024-10-24,P008,HDMI cable,15
912,2024-10-24,P010,External Hard Drive,100
913,2024-10-24,P004,USB Flash Drive,20
914,2024-10-24,P008,HDMI cable,15
915,2024-10-24,P002,Laptop Backpack,60
916,2024-10-24,P006,Wireless Mouse,30
917,2024-10-24,P006,Wireless Mouse,30
918,2024-10-24,P002,Laptop Backpack,60
919,2024-10-24,P010,External Hard Drive,100
920,2024-10-24,P008,HDMI cable,15
921,2024-10-24,P009,Smartphone,600
922,2024-10-24,P008,HDMI cable,15
923,2024-10-24,P005,Mobile Phone Case,15
924,2024-10-24,P004,USB Flash Drive,20
925,2024-10-24,P001,Wireless Headphones,100
926,2024-10-24,P002,Laptop Backpack,60
927,2024-10-24,P002,Laptop Backpack,60
928,2024-10-24,P004,USB Flash Drive,20
929,2024-10-24,P004,USB Flash Drive,20
930,2024-10-24,P002,Laptop Backpack,60
931,2024-10-24,P006,Wireless Mouse,30
932,2024-10-24,P004,USB Flash Drive,20
933,2024-10-24,P010,External Hard Drive,100
934,2024-10-24,P006,Wireless Mouse,30
935,2024-10-24,P003,Bluetooth Speaker,50
936,2024-10-24,P001,Wireless Headphones,100
937,2024-10-24,P010,External Hard Drive,100
938,2024-10-24,P009,Smartphone,600
939,2024-10-24,P001,Wireless Headphones,100
940,2024-10-24,P010,External Hard Drive,100
941,2024-10-24,P001,Wireless Headphones,100
942,2024-10-24,P001,Wireless Headphones,100
943,2024-10-24,P001,Wireless Headphones,100
944,2024-10-24,P004,USB Flash Drive,20
945,2024-10-24,P004,USB Flash Drive,20
946,2024-10-24,P010,External Hard Drive,100
947,2024-10-24,P006,Wireless Mouse,30
948,2024-10-24,P004,USB Flash Drive,20
949,2024-10-24,P008,HDMI cable,15
950,2024-10-24,P003,Bluetooth Speaker,50
951,2024-10-24,P004,USB Flash Drive,20
952,2024-10-24,P008,HDMI cable,15
953,2024-10-24,P005,Mobile Phone Case,15
954,2024-10-24,P006,Wireless Mouse,30
955,2024-10-24,P001,Wireless Headphones,100
956,2024-10-24,P006,Wireless Mouse,30
957,2024-10-24,P004,USB Flash Drive,20
958,2024-10-24,P002,Laptop Backpack,60
959,2024-10-24,P006,Wireless Mouse,30
960,2024-10-24,P003,Bluetooth Speaker,50
961,2024-10-24,P003,Bluetooth Speaker,50
962,2024-10-24,P005,Mobile Phone Case,15
963,2024-10-24,P009,Smartphone,600
964,2024-10-24,P007,Laptop Stand,40
965,2024-10-24,P004,USB Flash Drive,20
966,2024-10-24,P009,Smartphone,600
967,2024-10-24,P003,Bluetooth Speaker,50
968,2024-10-24,P008,HDMI cable,15
969,2024-10-24,P004,USB Flash Drive,20
970,2024-10-24,P004,USB Flash Drive,20
971,2024-10-24,P001,Wireless Headphones,100
972,2024-10-24,P003,Bluetooth Speaker,50
973,2024-10-24,P001,Wireless Headphones,100
974,2024-10-24,P002,Laptop Backpack,60
975,2024-10-24,P006,Wireless Mouse,30
976,2024-10-24,P004,USB Flash Drive,20
977,2024-10-24,P003,Bluetooth Speaker,50
978,2024-10-24,P010,External Hard Drive,100
979,2024-10-24,P010,External Hard Drive,100
980,2024-10-24,P004,USB Flash Drive,20
981,2024-10-24,P008,HDMI cable,15
982,2024-10-24,P002,Laptop Backpack,60
983,2024-10-24,P003,Bluetooth Speaker,50
984,2024-10-24,P010,External Hard Drive,100
985,2024-10-24,P002,Laptop Backpack,60
986,2024-10-24,P002,Laptop Backpack,60
987,2024-10-24,P001,Wireless Headphones,100
988,2024-10-24,P001,Wireless Headphones,100
989,2024-10-24,P006,Wireless Mouse,30
990,2024-10-24,P002,Laptop Backpack,60
991,2024-10-24,P004,USB Flash Drive,20
992,2024-10-24,P006,Wireless Mouse,30
993,2024-10-24,P001,Wireless Headphones,100
994,2024-10-24,P005,Mobile Phone Case,15
995,2024-10-24,P006,Wireless Mouse,30
996,2024-10-24,P006,Wireless Mouse,30
997,2024-10-24,P004,USB Flash Drive,20
998,2024-10-24,P001,Wireless Headphones,100
999,2024-10-24,P006,Wireless Mouse,30
1000,2024-10-24,P001,Wireless Headphones,100
